Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome11_Phase0	26897789	26898265	Assemblytics_b_2819	240	+	Repeat_contraction	476	236	000222F_006	+	between_alignments	142748	142984
Chromosome11_Phase0	26902883	26908191	Assemblytics_b_2820	450	+	Repeat_contraction	5308	4858	000222F_006	+	between_alignments	147564	152422
Chromosome18_Phase0	8068423	8068553	Assemblytics_b_2825	130	+	Deletion	130	0	000226F_001	+	between_alignments	50260	50260
Chromosome18_Phase0	8051777	8051971	Assemblytics_b_2826	194	+	Deletion	194	0	000226F_001	+	between_alignments	66646	66646
Chromosome18_Phase0	8040953	8041161	Assemblytics_b_2827	125	+	Repeat_expansion	208	333	000226F_001	+	between_alignments	77366	77699
Chromosome18_Phase0	8033028	8033930	Assemblytics_b_2828	102	+	Repeat_expansion	902	1004	000226F_001	+	between_alignments	84623	85627
Chromosome18_Phase0	7971304	7973361	Assemblytics_b_2831	716	+	Repeat_contraction	2057	1341	000226F_002	+	between_alignments	14613	15954
Chromosome18_Phase0	8256501	8266919	Assemblytics_b_2832	1759	+	Repeat_expansion	10418	12177	000226F_007	+	between_alignments	12731	24908
Chromosome18_Phase0	8229471	8237497	Assemblytics_b_2833	3914	+	Repeat_expansion	8026	11940	000226F_007	+	between_alignments	43895	55835
Chromosome18_Phase0	8218650	8218661	Assemblytics_b_2834	535	+	Insertion	-11	524	000226F_007	+	between_alignments	66697	67221
Chromosome18_Phase0	8208705	8210551	Assemblytics_b_2836	1091	+	Repeat_expansion	1846	2937	000226F_007	+	between_alignments	75320	78257
Chromosome18_Phase0	8128227	8130627	Assemblytics_b_2839	120	+	Repeat_expansion	2400	2520	000226F_009	+	between_alignments	29707	32227
Chromosome18_Phase0	8132922	8138013	Assemblytics_b_2840	626	+	Repeat_contraction	5091	4465	000226F_009	+	between_alignments	34528	38993
Chromosome18_Phase0	8141687	8141691	Assemblytics_b_2841	124	+	Insertion	4	128	000226F_009	+	between_alignments	42664	42792
Chromosome18_Phase0	8146397	8146604	Assemblytics_b_2842	186	+	Deletion	207	21	000226F_009	+	between_alignments	47487	47508
Chromosome18_Phase0	8147478	8147982	Assemblytics_b_2843	74	+	Repeat_expansion	504	578	000226F_009	+	between_alignments	48384	48962
Chromosome18_Phase0	8169890	8170030	Assemblytics_b_2846	140	+	Deletion	140	0	000226F_009	+	between_alignments	78849	78849
Chromosome18_Phase0	8172471	8177982	Assemblytics_b_2847	2214	+	Repeat_contraction	5511	3297	000226F_009	+	between_alignments	81286	84583
Scaffold3951_Phase0	NA	NA	Assemblytics_b_2848	2690	+	Repeat_expansion	27513	30203	000226F_010	+	between_alignments	62446	92649
Chromosome12_Phase0	8985078	8985079	Assemblytics_b_2850	121	+	Insertion	0	121	000226F_010	+	between_alignments	113996	114117
Chromosome16_Phase0	11738841	11741265	Assemblytics_b_2851	1968	+	Repeat_expansion	2424	4392	000227F_003	+	between_alignments	18678	23070
Chromosome16_Phase0	11746587	11755205	Assemblytics_b_2852	4129	+	Repeat_contraction	8618	4489	000227F_003	+	between_alignments	28389	32878
Chromosome16_Phase0	11757350	11757354	Assemblytics_b_2853	2295	+	Insertion	-4	2291	000227F_003	+	between_alignments	35030	37321
Chromosome16_Phase0	11759325	11761501	Assemblytics_b_2854	413	+	Repeat_contraction	2176	1763	000227F_003	+	between_alignments	39298	41061
Chromosome16_Phase0	11764078	11764090	Assemblytics_b_2855	102	+	Insertion	-12	90	000227F_003	+	between_alignments	43602	43692
Chromosome16_Phase0	11767983	11774842	Assemblytics_b_2856	5118	+	Repeat_contraction	6859	1741	000227F_003	+	between_alignments	47577	49318
Chromosome16_Phase0	11778242	11779138	Assemblytics_b_2857	632	+	Repeat_contraction	896	264	000227F_003	+	between_alignments	52720	52984
Chromosome16_Phase0	11780389	11780390	Assemblytics_b_2858	479	+	Insertion	0	479	000227F_003	+	between_alignments	54240	54719
Chromosome08_Phase0	22560036	22560037	Assemblytics_b_2859	105	+	Insertion	0	105	000228F_010	+	between_alignments	5610	5715
Chromosome08_Phase0	22549956	22550226	Assemblytics_b_2860	134	+	Repeat_expansion	270	404	000228F_010	+	between_alignments	15523	15927
Chromosome18_Phase0	7060458	7061274	Assemblytics_b_2861	9334	+	Repeat_expansion	816	10150	000229F_001	+	between_alignments	35084	45234
Chromosome18_Phase0	7062916	7066444	Assemblytics_b_2862	841	+	Repeat_contraction	3528	2687	000229F_001	+	between_alignments	46874	49561
Chromosome18_Phase0	7070219	7076452	Assemblytics_b_2863	9929	+	Repeat_expansion	6233	16162	000229F_001	+	between_alignments	53346	69508
Chromosome18_Phase0	7092226	7093806	Assemblytics_b_2864	234	+	Repeat_expansion	1580	1814	000229F_001	+	between_alignments	85343	87157
Chromosome18_Phase0	7098266	7100078	Assemblytics_b_2865	520	+	Repeat_contraction	1812	1292	000229F_001	+	between_alignments	91585	92877
Chromosome18_Phase0	7111071	7113874	Assemblytics_b_2866	949	+	Repeat_expansion	2803	3752	000229F_001	+	between_alignments	103848	107600
Chromosome18_Phase0	7117948	7125410	Assemblytics_b_2867	3998	+	Repeat_contraction	7462	3464	000229F_001	+	between_alignments	111662	115126
Chromosome18_Phase0	7135531	7141113	Assemblytics_b_2868	2834	+	Repeat_contraction	5582	2748	000229F_001	+	between_alignments	125226	127974
Chromosome18_Phase0	7142254	7142338	Assemblytics_b_2869	458	+	Repeat_expansion	84	542	000229F_001	+	between_alignments	129118	129660
Chromosome18_Phase0	7146224	7147869	Assemblytics_b_2870	6338	+	Repeat_expansion	1645	7983	000229F_001	+	between_alignments	133503	141486
Chromosome18_Phase0	7161754	7167795	Assemblytics_b_2871	5361	+	Repeat_contraction	6041	680	000229F_001	+	between_alignments	155428	156108
Chromosome18_Phase0	7172868	7177109	Assemblytics_b_2872	734	+	Repeat_contraction	4241	3507	000229F_001	+	between_alignments	161198	164705
Chromosome18_Phase0	7187804	7189538	Assemblytics_b_2873	1654	+	Repeat_expansion	1734	3388	000229F_001	+	between_alignments	175471	178859
Chromosome18_Phase0	7193391	7205185	Assemblytics_b_2874	843	+	Repeat_expansion	11794	12637	000229F_001	+	between_alignments	182715	195352
Chromosome18_Phase0	7210299	7228205	Assemblytics_b_2875	659	+	Repeat_expansion	17906	18565	000229F_001	+	between_alignments	200471	219036
Chromosome18_Phase0	7232797	7233591	Assemblytics_b_2876	209	+	Repeat_contraction	794	585	000229F_001	+	between_alignments	223634	224219
Chromosome18_Phase0	7246973	7271235	Assemblytics_b_2878	8674	+	Repeat_contraction	24262	15588	000229F_001	+	between_alignments	237570	253158
Chromosome18_Phase0	7278828	7281623	Assemblytics_b_2879	726	+	Repeat_contraction	2795	2069	000229F_001	+	between_alignments	260782	262851
Chromosome05_Phase0	22758665	22758668	Assemblytics_b_2880	359	+	Insertion	3	362	000229F_002	+	between_alignments	15988	16350
Chromosome05_Phase0	22754511	22754649	Assemblytics_b_2881	481	+	Repeat_expansion	138	619	000229F_002	+	between_alignments	20381	21000
Chromosome05_Phase0	22791844	22791845	Assemblytics_b_2882	227	+	Insertion	0	227	000229F_014	+	between_alignments	16620	16847
Chromosome10_Phase0	14569523	14570101	Assemblytics_b_2883	9410	+	Repeat_expansion	578	9988	000232F_001	+	between_alignments	30157	40145
Chromosome14_Phase0	575026	575075	Assemblytics_b_2885	398	+	Insertion	49	447	000232F_017	+	between_alignments	42680	43127
Chromosome14_Phase0	572842	572888	Assemblytics_b_2886	301	+	Insertion	46	347	000232F_017	+	between_alignments	45253	45600
Chromosome14_Phase0	567576	567579	Assemblytics_b_2887	576	+	Insertion	-3	573	000232F_017	+	between_alignments	50878	51451
Chromosome14_Phase0	550090	552589	Assemblytics_b_2889	106	+	Repeat_contraction	2499	2393	000232F_017	+	between_alignments	66485	68878
Chromosome14_Phase0	548276	548827	Assemblytics_b_2890	300	+	Repeat_expansion	551	851	000232F_017	+	between_alignments	70155	71006
Chromosome14_Phase0	519173	529496	Assemblytics_b_2891	190	+	Repeat_expansion	10323	10513	000232F_017	+	between_alignments	89785	100298
Chromosome14_Phase0	509648	512699	Assemblytics_b_2892	120	+	Repeat_contraction	3051	2931	000232F_017	+	between_alignments	106832	109763
Chromosome14_Phase0	507380	508635	Assemblytics_b_2893	772	+	Repeat_expansion	1255	2027	000232F_017	+	between_alignments	110780	112807
Chromosome14_Phase0	484925	501985	Assemblytics_b_2894	4453	+	Repeat_expansion	17060	21513	000232F_017	+	between_alignments	118141	139654
Chromosome02_Phase0	14256375	14261675	Assemblytics_b_2895	227	+	Repeat_contraction	5300	5073	000233F_001	+	between_alignments	12469	17542
Chromosome02_Phase0	14225137	14233464	Assemblytics_b_2896	2881	+	Repeat_contraction	8327	5446	000233F_001	+	between_alignments	40554	46000
Chromosome02_Phase0	14215409	14222189	Assemblytics_b_2897	2251	+	Repeat_expansion	6780	9031	000233F_001	+	between_alignments	48940	57971
Chromosome15_Phase0	4854796	4863071	Assemblytics_b_2899	4397	+	Repeat_contraction	8275	3878	000234F_002	+	between_alignments	33525	37403
Chromosome15_Phase0	4866732	4867502	Assemblytics_b_2900	89	+	Repeat_expansion	770	859	000234F_002	+	between_alignments	41084	41943
Chromosome15_Phase0	4875530	4875531	Assemblytics_b_2901	140	+	Insertion	0	140	000234F_003	+	between_alignments	5819	5959
Chromosome15_Phase0	4885606	4886133	Assemblytics_b_2902	232	+	Repeat_expansion	527	759	000234F_003	+	between_alignments	16028	16787
Chromosome15_Phase0	4891510	4891516	Assemblytics_b_2903	89	+	Insertion	-6	83	000234F_003	+	between_alignments	22142	22225
Chromosome15_Phase0	4900645	4913449	Assemblytics_b_2904	228	+	Repeat_expansion	12804	13032	000234F_003	+	between_alignments	31383	44415
Chromosome15_Phase0	4915852	4915942	Assemblytics_b_2905	79	+	Repeat_expansion	90	169	000234F_003	+	between_alignments	46825	46994
Chromosome15_Phase0	4921317	4921409	Assemblytics_b_2906	92	+	Deletion	92	0	000234F_003	+	between_alignments	52363	52363
Chromosome15_Phase0	4952989	4955345	Assemblytics_b_2908	849	+	Repeat_expansion	2356	3205	000234F_003	+	between_alignments	84012	87217
Chromosome15_Phase0	4958236	4958237	Assemblytics_b_2909	114	+	Insertion	0	114	000234F_003	+	between_alignments	90105	90219
Chromosome15_Phase0	4972116	4972609	Assemblytics_b_2910	494	+	Deletion	493	-1	000234F_003	-	between_alignments	104107	104108
Chromosome15_Phase0	4997680	5003486	Assemblytics_b_2911	4718	+	Repeat_expansion	5806	10524	000234F_003	+	between_alignments	129254	139778
Chromosome15_Phase0	5020564	5020565	Assemblytics_b_2913	255	+	Insertion	0	255	000234F_003	+	between_alignments	156932	157187
Chromosome15_Phase0	5105816	5107542	Assemblytics_b_2914	1410	+	Repeat_expansion	1726	3136	000234F_010	+	between_alignments	3101	6237
Chromosome15_Phase0	5100170	5103143	Assemblytics_b_2915	563	+	Repeat_contraction	2973	2410	000234F_010	+	between_alignments	8911	11321
Chromosome15_Phase0	5084035	5086590	Assemblytics_b_2916	9339	+	Tandem_expansion	-2555	6784	000234F_010	+	between_alignments	27629	34413
Chromosome15_Phase0	5078871	5079113	Assemblytics_b_2917	242	+	Deletion	242	0	000234F_010	+	between_alignments	41902	41902
Chromosome04_Phase0	26761840	26768888	Assemblytics_b_2919	2653	+	Repeat_contraction	7048	4395	000236F_001	+	between_alignments	9183	13578
Chromosome04_Phase0	26747244	26747246	Assemblytics_b_2920	367	+	Insertion	2	369	000236F_001	+	between_alignments	28247	28616
Chromosome04_Phase0	26731239	26741599	Assemblytics_b_2921	2872	+	Repeat_expansion	10360	13232	000236F_001	+	between_alignments	34250	47482
Chromosome04_Phase0	26725130	26725217	Assemblytics_b_2922	87	+	Deletion	87	0	000236F_001	+	between_alignments	53520	53520
Chromosome04_Phase0	26720916	26721068	Assemblytics_b_2923	89	+	Repeat_contraction	152	63	000236F_001	+	between_alignments	57550	57613
Chromosome04_Phase0	26624457	26632228	Assemblytics_b_2924	2157	+	Repeat_expansion	7771	9928	000236F_003	+	between_alignments	13603	23531
Chromosome04_Phase0	26618143	26622629	Assemblytics_b_2925	594	+	Repeat_contraction	4486	3892	000236F_003	+	between_alignments	25378	29270
Chromosome04_Phase0	26611660	26613578	Assemblytics_b_2926	233	+	Repeat_contraction	1918	1685	000236F_003	+	between_alignments	33866	35551
Chromosome04_Phase0	26597153	26603308	Assemblytics_b_2927	5532	+	Repeat_contraction	6155	623	000236F_003	+	between_alignments	43907	44530
Chromosome04_Phase0	26555321	26570740	Assemblytics_b_2929	226	+	Repeat_expansion	15419	15645	000236F_003	+	between_alignments	60415	76060
Chromosome04_Phase0	26541153	26542107	Assemblytics_b_2930	530	+	Repeat_contraction	954	424	000236F_003	+	between_alignments	89218	89642
Chromosome04_Phase0	26480907	26498781	Assemblytics_b_2931	930	+	Repeat_contraction	17874	16944	000236F_003	+	between_alignments	132082	149026
Chromosome04_Phase0	26478511	26478568	Assemblytics_b_2932	340	+	Repeat_expansion	57	397	000236F_003	+	between_alignments	151387	151784
Chromosome04_Phase0	26466494	26475703	Assemblytics_b_2933	1026	+	Repeat_contraction	9209	8183	000236F_003	+	between_alignments	154618	162801
Chromosome04_Phase0	26195803	26197208	Assemblytics_b_2935	230	+	Repeat_contraction	1405	1175	000236F_006	+	between_alignments	19567	20742
Chromosome04_Phase0	26211614	26211616	Assemblytics_b_2938	52	+	Insertion	-2	50	000236F_006	+	between_alignments	45622	45672
Chromosome04_Phase0	26216740	26216741	Assemblytics_b_2939	557	+	Insertion	0	557	000236F_006	+	between_alignments	50786	51343
Chromosome04_Phase0	26229365	26230767	Assemblytics_b_2940	781	+	Repeat_expansion	1402	2183	000236F_006	+	between_alignments	64005	66188
Chromosome04_Phase0	26235643	26237689	Assemblytics_b_2941	118	+	Repeat_expansion	2046	2164	000236F_006	+	between_alignments	71087	73251
Chromosome04_Phase0	26240431	26240835	Assemblytics_b_2942	133	+	Repeat_expansion	404	537	000236F_006	+	between_alignments	76023	76560
Chromosome04_Phase0	26254911	26255873	Assemblytics_b_2943	1527	+	Repeat_expansion	962	2489	000236F_006	+	between_alignments	90643	93132
Chromosome04_Phase0	26359873	26360191	Assemblytics_b_2946	313	+	Deletion	318	5	000236F_006	+	between_alignments	150469	150474
Chromosome04_Phase0	26366553	26366994	Assemblytics_b_2947	65	+	Repeat_contraction	441	376	000236F_006	+	between_alignments	156891	157267
Chromosome04_Phase0	26378415	26380601	Assemblytics_b_2948	90	+	Repeat_expansion	2186	2276	000236F_006	+	between_alignments	168648	170924
Chromosome04_Phase0	26394430	26396139	Assemblytics_b_2949	933	+	Repeat_contraction	1709	776	000236F_006	+	between_alignments	184861	185637
Chromosome04_Phase0	26400990	26402857	Assemblytics_b_2950	113	+	Repeat_contraction	1867	1754	000236F_006	+	between_alignments	190489	192243
Chromosome04_Phase0	26439709	26443798	Assemblytics_b_2952	708	+	Repeat_contraction	4089	3381	000236F_006	+	between_alignments	228970	232351
Chromosome04_Phase0	26823167	26824346	Assemblytics_b_2953	657	+	Repeat_contraction	1179	522	000236F_008	+	between_alignments	12038	12560
Chromosome04_Phase0	26828091	26829294	Assemblytics_b_2954	650	+	Repeat_contraction	1203	553	000236F_008	+	between_alignments	16269	16822
Chromosome04_Phase0	26836160	26838541	Assemblytics_b_2955	1928	+	Repeat_contraction	2381	453	000236F_008	+	between_alignments	23690	24143
Chromosome04_Phase0	26842500	26844709	Assemblytics_b_2956	1133	+	Repeat_expansion	2209	3342	000236F_008	+	between_alignments	28129	31471
Chromosome04_Phase0	26845947	26846518	Assemblytics_b_2957	606	+	Repeat_expansion	571	1177	000236F_008	+	between_alignments	32716	33893
Chromosome04_Phase0	26849761	26850302	Assemblytics_b_2958	428	+	Repeat_contraction	541	113	000236F_008	+	between_alignments	37161	37274
Chromosome03_Phase0	9548247	9549270	Assemblytics_b_2961	188	+	Repeat_contraction	1023	835	000239F_011	+	between_alignments	38216	39051
Chromosome03_Phase0	9562063	9562064	Assemblytics_b_2962	165	+	Insertion	0	165	000239F_011	+	between_alignments	51776	51941
Chromosome03_Phase0	9570701	9593552	Assemblytics_b_2963	4051	+	Repeat_contraction	22851	18800	000239F_011	+	between_alignments	60583	79383
Chromosome03_Phase0	9636112	9658565	Assemblytics_b_2965	9559	+	Repeat_contraction	22453	12894	000239F_011	+	between_alignments	146303	159197
Chromosome03_Phase0	9664428	9665594	Assemblytics_b_2966	51	+	Repeat_contraction	1166	1115	000239F_011	+	between_alignments	165078	166193
Chromosome03_Phase0	9863339	9899944	Assemblytics_b_2967	8059	+	Repeat_expansion	36605	44664	000239F_012	+	between_alignments	11337	56001
Chromosome03_Phase0	9857485	9857492	Assemblytics_b_2968	852	+	Insertion	-7	845	000239F_012	+	between_alignments	61826	62671
Chromosome03_Phase0	9836256	9837773	Assemblytics_b_2969	394	+	Repeat_contraction	1517	1123	000239F_012	+	between_alignments	82341	83464
Chromosome03_Phase0	932733	932754	Assemblytics_b_2970	981	+	Insertion	-21	960	000240F_001	+	between_alignments	21667	22627
Chromosome03_Phase0	945686	946512	Assemblytics_b_2971	833	+	Deletion	826	-7	000240F_001	-	between_alignments	35612	35619
Chromosome03_Phase0	971847	973421	Assemblytics_b_2972	2371	+	Repeat_expansion	1574	3945	000240F_001	+	between_alignments	60891	64836
Chromosome03_Phase0	993938	994645	Assemblytics_b_2973	705	+	Deletion	707	2	000240F_001	+	between_alignments	85451	85453
Chromosome03_Phase0	1001869	1001889	Assemblytics_b_2974	473	+	Insertion	20	493	000240F_001	+	between_alignments	92668	93161
Chromosome03_Phase0	736402	739061	Assemblytics_b_2976	1023	+	Repeat_expansion	2659	3682	000240F_002	+	between_alignments	16439	20121
Chromosome03_Phase0	731075	731903	Assemblytics_b_2977	429	+	Repeat_expansion	828	1257	000240F_002	+	between_alignments	24588	25845
Chromosome03_Phase0	709974	716217	Assemblytics_b_2978	4762	+	Repeat_contraction	6243	1481	000240F_002	+	between_alignments	40674	42155
Chromosome03_Phase0	707969	708280	Assemblytics_b_2979	66	+	Repeat_contraction	311	245	000240F_002	+	between_alignments	43836	44081
Chromosome03_Phase0	698531	703487	Assemblytics_b_2980	912	+	Repeat_expansion	4956	5868	000240F_002	+	between_alignments	48592	54460
Chromosome03_Phase0	859290	861688	Assemblytics_b_2982	437	+	Repeat_contraction	2398	1961	000240F_003	+	between_alignments	7983	9944
Chromosome03_Phase0	862594	871445	Assemblytics_b_2983	5614	+	Repeat_contraction	8851	3237	000240F_003	+	between_alignments	10863	14100
Chromosome03_Phase0	888204	888211	Assemblytics_b_2985	4938	+	Insertion	-7	4931	000240F_003	+	between_alignments	30820	35751
Chromosome03_Phase0	906908	909330	Assemblytics_b_2986	1318	+	Repeat_expansion	2422	3740	000240F_003	+	between_alignments	54518	58258
Chromosome03_Phase0	832436	833219	Assemblytics_b_2988	130	+	Repeat_contraction	783	653	000240F_004	+	between_alignments	10311	10964
Chromosome03_Phase0	786881	787246	Assemblytics_b_2989	86	+	Repeat_contraction	365	279	000240F_004	+	between_alignments	56134	56413
Chromosome03_Phase0	625784	625885	Assemblytics_b_2990	101	+	Deletion	101	0	000240F_006	+	between_alignments	9486	9486
Chromosome03_Phase0	618431	619998	Assemblytics_b_2991	1567	+	Deletion	1567	0	000240F_006	+	between_alignments	15280	15280
Chromosome03_Phase0	558506	559434	Assemblytics_b_2992	686	+	Repeat_expansion	928	1614	000240F_008	+	between_alignments	8053	9667
Chromosome12_Phase0	992685	1001872	Assemblytics_b_2993	8163	+	Repeat_contraction	9187	1024	000244F_001	+	between_alignments	27382	28406
