Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome07	663899	667447	Assemblytics_b_11033	1296	+	Repeat_contraction	3548	2252	Chromosome07_Phase0	+	between_alignments	1111612	1113864
Chromosome07	672295	674135	Assemblytics_b_11034	1693	+	Repeat_contraction	1840	147	Chromosome07_Phase0	+	between_alignments	1118709	1118856
Chromosome07	710508	710511	Assemblytics_b_11038	691	+	Insertion	3	694	Chromosome07_Phase0	+	between_alignments	1153832	1154526
Chromosome07	727359	734370	Assemblytics_b_11040	2372	+	Repeat_expansion	7011	9383	Chromosome07_Phase0	+	between_alignments	1171279	1180662
Chromosome07	749874	750152	Assemblytics_b_11043	263	+	Deletion	278	15	Chromosome07_Phase0	+	between_alignments	1195378	1195393
Chromosome07	752266	752335	Assemblytics_b_11044	394	+	Repeat_expansion	69	463	Chromosome07_Phase0	+	between_alignments	1197504	1197967
Chromosome07	755989	759951	Assemblytics_b_11046	938	+	Repeat_expansion	3962	4900	Chromosome07_Phase0	+	between_alignments	1201641	1206541
Chromosome07	761293	762348	Assemblytics_b_11047	63	+	Repeat_contraction	1055	992	Chromosome07_Phase0	+	between_alignments	1207892	1208884
Chromosome07	776033	776128	Assemblytics_b_11049	91	+	Deletion	95	4	Chromosome07_Phase0	+	between_alignments	1221879	1221883
Chromosome07	784459	785681	Assemblytics_b_11050	317	+	Repeat_expansion	1222	1539	Chromosome07_Phase0	+	between_alignments	1230207	1231746
Chromosome07	825860	828517	Assemblytics_b_11056	1610	+	Repeat_expansion	2657	4267	Chromosome07_Phase0	+	between_alignments	1271739	1276006
Chromosome07	931133	933568	Assemblytics_b_11064	53	+	Repeat_contraction	2435	2382	Chromosome07_Phase0	+	between_alignments	1405101	1407483
Chromosome07	941004	941318	Assemblytics_b_11065	69	+	Repeat_expansion	314	383	Chromosome07_Phase0	+	between_alignments	1414904	1415287
Chromosome07	952539	952651	Assemblytics_b_11066	1637	+	Repeat_expansion	112	1749	Chromosome07_Phase0	+	between_alignments	1426578	1428327
Chromosome07	964056	974604	Assemblytics_b_11068	5016	+	Repeat_contraction	10548	5532	Chromosome07_Phase0	+	between_alignments	1439659	1445191
Chromosome07	9110724	9111924	Assemblytics_b_11070	1197	+	Deletion	1200	3	Chromosome07_Phase0	+	between_alignments	10151187	10151190
Chromosome07	8758900	8764798	Assemblytics_b_11074	5083	+	Repeat_expansion	5898	10981	Chromosome07_Phase0	+	between_alignments	10226763	10237744
Chromosome07	9671129	9672328	Assemblytics_b_11085	1274	+	Repeat_expansion	1199	2473	Chromosome07_Phase0	+	between_alignments	10421833	10424306
Chromosome07	9244239	9258692	Assemblytics_b_11094	5605	+	Repeat_contraction	14453	8848	Chromosome07_Phase0	+	between_alignments	10645453	10654301
Chromosome07	9265693	9266001	Assemblytics_b_11095	305	+	Deletion	308	3	Chromosome07_Phase0	+	between_alignments	10661342	10661345
Chromosome07	9270911	9270917	Assemblytics_b_11096	9817	+	Insertion	-6	9811	Chromosome07_Phase0	+	between_alignments	10666237	10676048
Chromosome07	9309072	9309359	Assemblytics_b_11098	284	+	Deletion	287	3	Chromosome07_Phase0	+	between_alignments	10690193	10690196
Chromosome07	9315024	9317968	Assemblytics_b_11100	82	+	Repeat_expansion	2944	3026	Chromosome07_Phase0	+	between_alignments	10694731	10697757
Chromosome07	9471077	9471079	Assemblytics_b_11113	92	+	Insertion	2	94	Chromosome07_Phase0	+	between_alignments	10983991	10984085
Chromosome07	9473312	9474387	Assemblytics_b_11114	572	+	Repeat_contraction	1075	503	Chromosome07_Phase0	+	between_alignments	10986319	10986822
Chromosome07	10807206	10807493	Assemblytics_b_11125	288	+	Tandem_expansion	-287	1	Chromosome07_Phase0	+	between_alignments	11262698	11262699
Chromosome07	10799363	10804157	Assemblytics_b_11126	1493	+	Repeat_contraction	4794	3301	Chromosome07_Phase0	+	between_alignments	11266038	11269339
Chromosome07	10766780	10791313	Assemblytics_b_11127	7434	+	Repeat_expansion	24533	31967	Chromosome07_Phase0	+	between_alignments	11277376	11309343
Chromosome07	10757937	10758151	Assemblytics_b_11128	4039	+	Repeat_expansion	214	4253	Chromosome07_Phase0	+	between_alignments	11317985	11322238
Chromosome07	10890169	10893200	Assemblytics_b_11131	66	+	Repeat_expansion	3031	3097	Chromosome07_Phase0	+	between_alignments	11379658	11382755
Chromosome07	10908723	10908724	Assemblytics_b_11132	469	+	Insertion	0	469	Chromosome07_Phase0	+	between_alignments	11398210	11398679
Chromosome07	10912647	10925770	Assemblytics_b_11133	3884	+	Repeat_expansion	13123	17007	Chromosome07_Phase0	+	between_alignments	11402579	11419586
Chromosome07	10937304	10937305	Assemblytics_b_11137	481	+	Insertion	0	481	Chromosome07_Phase0	+	between_alignments	11450315	11450796
Chromosome07	10892245	10894570	Assemblytics_b_11140	2325	+	Deletion	2325	0	Chromosome07_Phase0	+	between_alignments	11599695	11599695
Chromosome07	10912647	10926408	Assemblytics_b_11141	546	+	Repeat_contraction	13761	13215	Chromosome07_Phase0	+	between_alignments	11617626	11630841
Chromosome03	9059166	9060192	Assemblytics_b_11147	7592	+	Tandem_expansion	-1026	6566	Chromosome07_Phase0	+	between_alignments	12140214	12146780
Chromosome13	14844426	14852435	Assemblytics_b_11150	2787	+	Repeat_contraction	8009	5222	Chromosome07_Phase0	+	between_alignments	12487887	12493109
Chromosome07	11906531	11906548	Assemblytics_b_11164	9864	+	Insertion	17	9881	Chromosome07_Phase0	+	between_alignments	13040684	13050565
Chromosome07	11983235	11983236	Assemblytics_b_11169	283	+	Insertion	0	283	Chromosome07_Phase0	+	between_alignments	13118602	13118885
Chromosome07	12011993	12011994	Assemblytics_b_11171	2183	+	Insertion	0	2183	Chromosome07_Phase0	+	between_alignments	13142024	13144207
Chromosome07	12015856	12016728	Assemblytics_b_11172	872	+	Tandem_expansion	-872	0	Chromosome07_Phase0	+	between_alignments	13148938	13148938
Chromosome12	19706646	19707445	Assemblytics_b_11200	2868	+	Tandem_expansion	-799	2069	Chromosome07_Phase0	+	between_alignments	13591147	13593216
Chromosome07	11491355	11495014	Assemblytics_b_11201	2333	+	Repeat_contraction	3659	1326	Chromosome07_Phase0	+	between_alignments	13666288	13667614
Chromosome07	11499595	11499603	Assemblytics_b_11202	2563	+	Insertion	-8	2555	Chromosome07_Phase0	+	between_alignments	13672189	13674744
Chromosome07	26686692	26691441	Assemblytics_b_11208	185	+	Repeat_contraction	4749	4564	Chromosome07_Phase0	+	between_alignments	13793462	13798026
Chromosome07	6810935	6810949	Assemblytics_b_11212	279	+	Insertion	14	293	Chromosome07_Phase0	+	between_alignments	13970186	13970479
Chromosome07	10450702	10450703	Assemblytics_b_11218	4512	+	Insertion	0	4512	Chromosome07_Phase0	+	between_alignments	14216837	14221349
Chromosome11	7517490	7518787	Assemblytics_b_11225	7515	+	Tandem_expansion	-1297	6218	Chromosome07_Phase0	+	between_alignments	14478965	14485183
Chromosome07	11322798	11326767	Assemblytics_b_11233	231	+	Repeat_expansion	3969	4200	Chromosome07_Phase0	+	between_alignments	14807971	14812171
Chromosome07	2456188	2456466	Assemblytics_b_11247	855	+	Repeat_expansion	278	1133	Chromosome07_Phase0	+	between_alignments	1519331	1520464
Chromosome07	2427539	2434818	Assemblytics_b_11250	1800	+	Repeat_expansion	7279	9079	Chromosome07_Phase0	+	between_alignments	1541887	1550966
Chromosome07	2422316	2422398	Assemblytics_b_11251	1713	+	Repeat_expansion	82	1795	Chromosome07_Phase0	+	between_alignments	1556146	1557941
Chromosome07	10109290	10109407	Assemblytics_b_11266	117	+	Deletion	117	0	Chromosome07_Phase0	+	between_alignments	15533793	15533793
Chromosome07	10069307	10071502	Assemblytics_b_11269	2195	+	Deletion	2195	0	Chromosome07_Phase0	+	between_alignments	15574382	15574382
Chromosome07	15525632	15525633	Assemblytics_b_11271	405	+	Insertion	0	405	Chromosome07_Phase0	+	between_alignments	15751546	15751951
Chromosome07	15497261	15497598	Assemblytics_b_11273	102	+	Repeat_contraction	337	235	Chromosome07_Phase0	+	between_alignments	15777582	15777817
Chromosome07	2410341	2410437	Assemblytics_b_11274	152	+	Tandem_expansion	-96	56	Chromosome07_Phase0	+	between_alignments	1580974	1581030
Chromosome07	2384527	2384805	Assemblytics_b_11276	196	+	Repeat_expansion	278	474	Chromosome07_Phase0	+	between_alignments	1606711	1607185
Chromosome07	2373115	2378564	Assemblytics_b_11279	1289	+	Repeat_expansion	5449	6738	Chromosome07_Phase0	+	between_alignments	1626496	1633234
Chromosome07	2363391	2363492	Assemblytics_b_11280	101	+	Deletion	101	0	Chromosome07_Phase0	+	between_alignments	1642828	1642828
Chromosome07	2321848	2321852	Assemblytics_b_11283	523	+	Insertion	-4	519	Chromosome07_Phase0	+	between_alignments	1671173	1671692
Chromosome07	2309117	2309349	Assemblytics_b_11284	208	+	Deletion	232	24	Chromosome07_Phase0	+	between_alignments	1684166	1684190
Chromosome07	2302459	2303622	Assemblytics_b_11285	902	+	Repeat_contraction	1163	261	Chromosome07_Phase0	+	between_alignments	1689652	1689913
Chromosome07	2294952	2294956	Assemblytics_b_11286	80	+	Insertion	4	84	Chromosome07_Phase0	+	between_alignments	1697376	1697460
Chromosome07	15805663	15805664	Assemblytics_b_11298	194	+	Insertion	0	194	Chromosome07_Phase0	+	between_alignments	15861344	15861538
Chromosome07	12270847	12293650	Assemblytics_b_11316	3418	+	Repeat_contraction	22803	19385	Chromosome07_Phase0	+	between_alignments	16489117	16508502
Chromosome07	12996989	12996997	Assemblytics_b_11322	1428	+	Insertion	-8	1420	Chromosome07_Phase0	+	between_alignments	16678496	16679916
Chromosome07	13266063	13266064	Assemblytics_b_11328	9717	+	Insertion	0	9717	Chromosome07_Phase0	+	between_alignments	16838965	16848682
Chromosome07	13264960	13265328	Assemblytics_b_11329	368	+	Deletion	368	0	Chromosome07_Phase0	+	between_alignments	16849417	16849417
Chromosome07	13679517	13679630	Assemblytics_b_11354	8337	+	Repeat_expansion	113	8450	Chromosome07_Phase0	+	between_alignments	17366224	17374674
Chromosome07	13589025	13589046	Assemblytics_b_11358	1930	+	Insertion	21	1951	Chromosome07_Phase0	+	between_alignments	17462394	17464345
Chromosome07	13557406	13558229	Assemblytics_b_11360	537	+	Repeat_expansion	823	1360	Chromosome07_Phase0	+	between_alignments	17532001	17533361
Chromosome07	15155536	15164110	Assemblytics_b_11367	6045	+	Repeat_contraction	8574	2529	Chromosome07_Phase0	+	between_alignments	17973652	17976181
Chromosome07	15165537	15165541	Assemblytics_b_11368	9597	+	Insertion	-4	9593	Chromosome07_Phase0	+	between_alignments	17977612	17987205
Chromosome07	15202479	15202480	Assemblytics_b_11375	946	+	Insertion	0	946	Chromosome07_Phase0	+	between_alignments	18058090	18059036
Chromosome07	15100309	15101961	Assemblytics_b_11378	1652	+	Deletion	1652	0	Chromosome07_Phase0	+	between_alignments	18105581	18105581
Chromosome04	10374662	10374765	Assemblytics_b_11385	114	+	Repeat_expansion	103	217	Chromosome07_Phase0	+	between_alignments	18440682	18440899
Chromosome09	15632422	15638734	Assemblytics_b_11387	3927	+	Repeat_contraction	6312	2385	Chromosome07_Phase0	+	between_alignments	18494581	18496966
Chromosome07	16387455	16394714	Assemblytics_b_11395	9196	+	Repeat_expansion	7259	16455	Chromosome07_Phase0	+	between_alignments	18591222	18607677
Chromosome07	16385770	16385825	Assemblytics_b_11396	457	+	Repeat_expansion	55	512	Chromosome07_Phase0	+	between_alignments	18609317	18609829
Chromosome07	16384874	16384880	Assemblytics_b_11397	217	+	Insertion	6	223	Chromosome07_Phase0	+	between_alignments	18610731	18610954
Chromosome07	14125153	14125154	Assemblytics_b_11403	89	+	Insertion	0	89	Chromosome07_Phase0	+	between_alignments	18775329	18775418
Chromosome07	14125989	14125990	Assemblytics_b_11404	133	+	Insertion	0	133	Chromosome07_Phase0	+	between_alignments	18776254	18776387
Chromosome07	14236626	14237235	Assemblytics_b_11407	6687	+	Repeat_expansion	609	7296	Chromosome07_Phase0	+	between_alignments	18850308	18857604
Chromosome07	14180550	14180554	Assemblytics_b_11409	2338	+	Insertion	-4	2334	Chromosome07_Phase0	+	between_alignments	18942781	18945115
Chromosome10	8356509	8358706	Assemblytics_b_11413	7488	+	Tandem_expansion	-2197	5291	Chromosome07_Phase0	+	between_alignments	19178123	19183414
Chromosome07	14350312	14358642	Assemblytics_b_11419	1236	+	Repeat_contraction	8330	7094	Chromosome07_Phase0	+	between_alignments	19279757	19286851
Chromosome07	14491402	14492433	Assemblytics_b_11423	164	+	Repeat_expansion	1031	1195	Chromosome07_Phase0	+	between_alignments	19473441	19474636
Chromosome07	14485173	14489950	Assemblytics_b_11424	4778	+	Tandem_expansion	-4777	1	Chromosome07_Phase0	+	between_alignments	19480864	19480865
Chromosome07	14415368	14449226	Assemblytics_b_11427	3632	+	Repeat_expansion	33858	37490	Chromosome07_Phase0	+	between_alignments	19509803	19547293
Chromosome07	1888834	1889383	Assemblytics_b_11429	548	+	Tandem_expansion	-549	-1	Chromosome07_Phase0	-	between_alignments	1963652	1963653
Chromosome07	14794264	14800920	Assemblytics_b_11431	6782	+	Tandem_expansion	-6656	126	Chromosome07_Phase0	+	between_alignments	19669199	19669325
Chromosome07	14797214	14802374	Assemblytics_b_11432	6330	+	Repeat_expansion	5160	11490	Chromosome07_Phase0	+	between_alignments	19672278	19683768
Chromosome07	14904529	14907599	Assemblytics_b_11437	5059	+	Repeat_expansion	3070	8129	Chromosome07_Phase0	+	between_alignments	19780948	19789077
Chromosome07	14910997	14914596	Assemblytics_b_11438	564	+	Repeat_expansion	3599	4163	Chromosome07_Phase0	+	between_alignments	19792448	19796611
Chromosome07	14915856	14916329	Assemblytics_b_11439	110	+	Repeat_contraction	473	363	Chromosome07_Phase0	+	between_alignments	19797878	19798241
Chromosome07	16172329	16172648	Assemblytics_b_11440	82	+	Repeat_expansion	319	401	Chromosome07_Phase0	+	between_alignments	19879390	19879791
Chromosome07	16176126	16177609	Assemblytics_b_11441	811	+	Repeat_contraction	1483	672	Chromosome07_Phase0	+	between_alignments	19883296	19883968
Chromosome07	16183346	16188643	Assemblytics_b_11442	4488	+	Repeat_contraction	5297	809	Chromosome07_Phase0	+	between_alignments	19889694	19890503
Chromosome07	17466996	17467314	Assemblytics_b_11449	318	+	Deletion	318	0	Chromosome07_Phase0	+	between_alignments	20275653	20275653
Chromosome07	17466411	17471876	Assemblytics_b_11450	5553	+	Tandem_expansion	-5465	88	Chromosome07_Phase0	+	between_alignments	20276238	20276326
Chromosome07	17470982	17474563	Assemblytics_b_11451	4067	+	Tandem_expansion	-3581	486	Chromosome07_Phase0	+	between_alignments	20277247	20277733
Chromosome08	1359207	1359342	Assemblytics_b_11465	257	+	Repeat_expansion	135	392	Chromosome07_Phase0	+	between_alignments	20386754	20387146
Chromosome08	1357640	1357649	Assemblytics_b_11466	2117	+	Insertion	-9	2108	Chromosome07_Phase0	+	between_alignments	20388689	20390797
Chromosome07	17329250	17329452	Assemblytics_b_11467	202	+	Deletion	202	0	Chromosome07_Phase0	+	between_alignments	20418815	20418815
Chromosome07	17221266	17221270	Assemblytics_b_11474	7925	+	Insertion	-4	7921	Chromosome07_Phase0	+	between_alignments	20559858	20567779
Chromosome07	17200520	17204785	Assemblytics_b_11476	4266	+	Tandem_expansion	-4265	1	Chromosome07_Phase0	+	between_alignments	20589439	20589440
Chromosome07	17188217	17188218	Assemblytics_b_11479	2183	+	Insertion	0	2183	Chromosome07_Phase0	+	between_alignments	20607672	20609855
Chromosome07	15390736	15395666	Assemblytics_b_11482	5881	+	Tandem_expansion	-4930	951	Chromosome07_Phase0	+	between_alignments	20709052	20710003
Chromosome07	18063281	18063394	Assemblytics_b_11487	110	+	Deletion	113	3	Chromosome07_Phase0	+	between_alignments	20800800	20800803
Chromosome07	17983998	17984458	Assemblytics_b_11495	461	+	Tandem_expansion	-460	1	Chromosome07_Phase0	+	between_alignments	20902787	20902788
Chromosome07	17919791	17919794	Assemblytics_b_11507	103	+	Insertion	3	106	Chromosome07_Phase0	+	between_alignments	21089582	21089688
Chromosome07	17918427	17919135	Assemblytics_b_11508	709	+	Tandem_expansion	-708	1	Chromosome07_Phase0	+	between_alignments	21091050	21091051
Chromosome07	17680335	17683860	Assemblytics_b_11510	758	+	Repeat_expansion	3525	4283	Chromosome07_Phase0	+	between_alignments	21158277	21162560
Chromosome07	17687556	17687557	Assemblytics_b_11511	9997	+	Insertion	1	9998	Chromosome07_Phase0	+	between_alignments	21166299	21176297
Chromosome07	17523893	17523901	Assemblytics_b_11515	193	+	Insertion	8	201	Chromosome07_Phase0	+	between_alignments	21214576	21214777
Chromosome07	15329373	15329374	Assemblytics_b_11519	127	+	Insertion	0	127	Chromosome07_Phase0	+	between_alignments	21294811	21294938
Chromosome07	16494271	16494744	Assemblytics_b_11529	477	+	Tandem_expansion	-473	4	Chromosome07_Phase0	+	between_alignments	21404515	21404519
Chromosome07	3152219	3161168	Assemblytics_b_11539	6647	+	Repeat_expansion	8949	15596	Chromosome07_Phase0	+	between_alignments	2184031	2199627
Chromosome07	18200779	18200986	Assemblytics_b_11542	141	+	Repeat_contraction	207	66	Chromosome07_Phase0	+	between_alignments	21808080	21808146
Chromosome07	18216991	18217665	Assemblytics_b_11544	734	+	Tandem_expansion	-674	60	Chromosome07_Phase0	+	between_alignments	21835498	21835558
Chromosome07	3231496	3234420	Assemblytics_b_11561	513	+	Repeat_contraction	2924	2411	Chromosome07_Phase0	+	between_alignments	2285070	2287481
Chromosome07	3252269	3253571	Assemblytics_b_11563	832	+	Repeat_expansion	1302	2134	Chromosome07_Phase0	+	between_alignments	2305436	2307570
Chromosome07	3273455	3276070	Assemblytics_b_11564	2728	+	Tandem_expansion	-2615	113	Chromosome07_Phase0	+	between_alignments	2330041	2330154
Chromosome07	3276070	3278099	Assemblytics_b_11565	94	+	Repeat_expansion	2029	2123	Chromosome07_Phase0	+	between_alignments	2332769	2334892
Chromosome07	18588344	18590210	Assemblytics_b_11570	9749	+	Tandem_expansion	-1866	7883	Chromosome07_Phase0	+	between_alignments	22149091	22156974
Chromosome07	18765996	18768604	Assemblytics_b_11575	1091	+	Repeat_expansion	2608	3699	Chromosome07_Phase0	+	between_alignments	22317829	22321528
Chromosome07	19570349	19570605	Assemblytics_b_11605	2258	+	Repeat_expansion	256	2514	Chromosome07_Phase0	+	between_alignments	23115886	23118400
Chromosome07	19573087	19574828	Assemblytics_b_11606	340	+	Repeat_contraction	1741	1401	Chromosome07_Phase0	+	between_alignments	23120895	23122296
Chromosome07	19580611	19580616	Assemblytics_b_11607	4256	+	Insertion	-5	4251	Chromosome07_Phase0	+	between_alignments	23128098	23132349
Chromosome07	19653188	19658478	Assemblytics_b_11610	1886	+	Repeat_expansion	5290	7176	Chromosome07_Phase0	+	between_alignments	23204258	23211434
Chromosome07	19662636	19662646	Assemblytics_b_11612	395	+	Insertion	-10	385	Chromosome07_Phase0	+	between_alignments	23215623	23216008
Chromosome07	19662636	19662646	Assemblytics_b_11615	395	+	Insertion	-10	385	Chromosome07_Phase0	+	between_alignments	23233978	23234363
